created_date,hashtags,num_hashtags,tweet_length,tweet_text,group,token_count,split_count,token_diff
2020-08-30 10:54:13,BlackLivesMatter ZimbabweanLivesMatter COVID19,3,140,#BlackLivesMatter #ZimbabweanLivesMatter in the period of #COVID19. True all people everywhere will simply get infe… https://t.co/bbWOqdwmIL,promask,21,16,5
2020-08-30 10:53:39,NHSheroes WearAMask thiscantenduntilweallcomply COVIDIOTS COVID19,5,117,Thanks for the 👏. Not. #NHSheroes #WearAMask #thiscantenduntilweallcomply #COVIDIOTS #COVID19 https://t.co/iPQxpCTFf6,promask,18,11,7
2020-08-30 10:52:16,kevinsgonewild KarensGoneWild MaskOn,3,144,@davenewworld_2 OMG #kevinsgonewild &amp; #KarensGoneWild need to learn how to not politicize the #MaskOn mandate. It’s… https://t.co/yLbb03OLJd,promask,25,17,8
2020-08-30 10:51:44,washyourhands wearamask stayathome mequedoencasa cuidemonosentretodos quedateencasa,6,134,🖐🏻Wash your hands🖐🏻 #washyourhands #wearamask #stayathome #mequedoencasa #cuidemonosentretodos #quedateencasa… https://t.co/74n5zr8F7q,promask,20,10,10
2020-08-30 10:51:33,Covid19UK,1,139,"#Covid19UK NOT A HOAX YOU MINDLESS, BIMBLING IDIOTS.
This is what happens when you get it, IF you are lucky. Thank… https://t.co/8eyX5aACuv",promask,29,22,7
2020-08-30 10:50:35,,0,140,Trump fear mongering Iowans afraid of black people who are are 3.5% of the pop. so they don’t focus on the killer V… https://t.co/n7y11TzLLM,promask,28,24,4
2020-08-30 10:46:17,COVIDー19,1,140,"Intersting visuals on the effectivenes of masks for the fight against #COVIDー19.
Clear to see the effctivness of ho… https://t.co/xRZCOqZqAB",promask,24,20,4
2020-08-30 10:45:11,,0,140,"@10DowningStreet What about on Tuesday, does that not count? Also thought raves were very 1980s/90s or am I now old… https://t.co/RMfBW5Mc7q",promask,24,21,3
2020-08-30 10:44:52,WhiteRage WearAMask,2,140,Example of #WhiteRage: Man who refuses to #WearAMask goes on a tirade against Walmart employees who have told him t… https://t.co/emneWUN4ML,promask,25,21,4
2020-08-30 10:44:00,pascalswager WearAMask AllInThisTogether,3,125,"Great way to explain why wearing a mask is so important 

#pascalswager #WearAMask #AllInThisTogether https://t.co/iM84T88Owv",promask,19,15,4
2020-08-30 10:41:36,protest mask WearAMask,3,72,People who #protest about wearing a #mask can fuck right off. #WearAMask,promask,16,12,4
2020-08-30 10:36:08,WearAMask,1,140,"Please listen to @BuffStatePrez and @NYGovCuomo #WearAMask for yourself, your family, your friends, your community,… https://t.co/A3ntZuajwX",promask,22,16,6
2020-08-30 10:34:26,WearAMask,1,85,Someone needs to see this 👇🏾happy Sunday stay safe #WearAMask https://t.co/UgpgF71iWc,promask,13,11,2
2020-08-30 10:34:14,,0,140,@Jenene Thank you for sharing and best wishes to our brave survivors.  Please keep the messages circulating.  So im… https://t.co/F6Fx6itPQ3,promask,26,20,6
2020-08-30 10:33:27,,0,140,@EastMidRailway great service today from Lincoln to Nottingham! At least 10 people not wearing face masks and becau… https://t.co/QV2AMRIjvU,promask,21,19,2
2020-08-30 10:33:07,WearAMask CoverYourNose,2,137,"Question:  What do you say to mask wearers who leave their noses 👃exposed?
How do you approach them? Or do you?
#WearAMask #CoverYourNose",promask,33,23,10
2020-08-30 10:31:00,100CareerTips Washyourhands WearAMask,3,107,"Day 95 of the 100 Days Of Career Advice. 

#100CareerTips
#Washyourhands
#WearAMask https://t.co/wKcSjHjFIO",promask,20,13,7
2020-08-30 10:30:11,,0,140,@3M @3MDeutschland Little discussion here with @lufthansa staff. LH staff claims your FFP3 mask only protects the w… https://t.co/zENeRbIXGr,promask,22,19,3
2020-08-30 10:29:02,,0,144,"Guys, I think I'm corona positive &amp; also my family memebers showing symptoms..My brother is already positive.. I ne… https://t.co/9H2jbhdSpj",promask,28,20,8
2020-08-30 10:25:41,WearAMask,1,140,"Please #WearAMask. Stop sharing pictures of staphylococcus infections lmao, all you gotta do is change your mask ev… https://t.co/QxAQjtBYNV",promask,24,19,5
2020-08-30 10:22:51,,0,139,"@MagdaSzubanski Firm, yet chill, supporter here for you Magda. I don’t often chirp up, but choosing to now because… https://t.co/xHpN3CdEcS",promask,26,20,6
2020-08-30 10:22:50,,0,140,@MayorofLondon @SadiqKhan couldn’t agree more. Please could you tell me why a gathering of 1000+ people was allowed… https://t.co/x3JKFlow2F,promask,23,19,4
2020-08-30 10:21:23,WearAMask,1,99,@AdrianHiel No way - but be ready for whatever. In the meantime: #WearAMask https://t.co/NvI7EsXXj6,promask,17,14,3
2020-08-30 10:21:09,covidisreal covidisreal covidisreal covidisreal covidisreal covidisreal,6,123,"@MagdaSzubanski You're The Best, Magda. xxx  #covidisreal  #covidisreal #covidisreal #covidisreal #covidisreal #covidisreal",promask,23,12,11
2020-08-30 10:20:04,WearAMask IStandWithTrudeau,2,74,@MaximeBernier Nice try dimwit. Take a seat. #WearAMask #IStandWithTrudeau,promask,13,9,4
2020-08-30 10:19:17,WearAMask,1,89,"Govt: Wo mask violations se kitne fines aaye?

Police:
#WearAMask https://t.co/8sXBuKhkoF",promask,17,11,6
2020-08-30 10:14:43,COVIDIOTS,1,140,"@MagdaSzubanski No, thank you, Magda! Ignore the #COVIDIOTS. Beautiful human 🥰❤🙏 
Whadya reckon, @TwoPaddocks? Quac… https://t.co/sHmuzs71NT",promask,27,16,11
2020-08-30 10:14:24,WearAMask,1,97,"I was in a takeaway last night. Big queue. I'd say about 70% of people, wearing masks. #WearAMask",promask,25,18,7
2020-08-30 10:11:39,StaySafe COVIDIDIOTS COVID,3,135,Have these people actually watched Icke before? Lizard people anyone?? 🦎😂🏴󠁧󠁢󠁳󠁣󠁴󠁿 #StaySafe #COVIDIDIOTS #COVID… https://t.co/h1AIAeNF42,promask,25,15,10
2020-08-30 10:08:24,DallasCounty coronavirus Saturday,3,141,🚨⏰🚨⏰🚨⏰#DallasCounty reached grim milestone of 900 lives lost to #coronavirus &amp; added 434 new cases on #Saturday.… https://t.co/XcuV7kQSug,promask,31,18,13
2020-08-30 10:06:35,WearAMask,1,79,"These people really are insane, aren’t they? #WearAMask https://t.co/AB8d4Hag8N",promask,13,9,4
2020-08-30 10:05:58,WearAMask COVID19 India,3,79,"Sick of reading biggest single day jump everyday.  

#WearAMask #COVID19 #India",promask,16,11,5
2020-08-30 10:03:50,covidisreal,1,66,@MagdaSzubanski @Kylez1967 #covidisreal? You blaming the Jews now?,promask,11,8,3
2020-08-30 10:03:40,leadWithLove goWithGod BeSafeOutThere WearAMask,4,129,"Good morning, afternoon and evening, everybody! 🌞🖤💪🏾😷 #leadWithLove #goWithGod #BeSafeOutThere #WearAMask https://t.co/4msnfYTxtJ",promask,23,12,11
2020-08-30 10:01:03,,0,140,"@MagdaSzubanski 😘🌹🌞💓🌷💖🌸
You’re the best Magda, that was a wonderful message. I truly appreciate all of your efforts… https://t.co/rwxB44ozax",promask,30,19,11
2020-08-30 10:00:00,,0,122,"It’s one thing to know what we should be doing; it’s another to do it, rigorously and thoroughly.… https://t.co/k4QYkMzdq8",promask,25,19,6
2020-08-30 09:59:31,COVID19Pandemic USA India Brazil Mexico,5,140,"#COVID19Pandemic Top 8 death worse hit countries of yesterday;
#USA: +954⬇️
#India: +944⬇️
#Brazil: +904⬆️
#Mexico:… https://t.co/k1uflYRW1b",promask,38,17,21
2020-08-30 09:58:42,COVID19 WearAMask,2,69,Seeing this a lot lately 😳#COVID19 #WearAMask https://t.co/1tV4john5M,promask,12,8,4
2020-08-30 09:56:53,WearAMask CSP COVIDIOTS,3,139,"Don't know if you should #WearAMask? @erichmcelroy &amp; @mrstevenallen have the perfect solution.
#CSP #COVIDIOTS… https://t.co/VLzTPEhuvr",promask,26,16,10
2020-08-30 09:55:22,,0,140,"i’ll tell you what, if we continue to stay like we are currently after covid-19, with sanitising etc, we’ll elimina… https://t.co/O6Y0xYikBq",promask,27,21,6
2020-08-30 09:52:58,WearAMask,1,95,"Those face shields are a waist of time. Utterly useless. 

#WearAMask 😷 https://t.co/d6s1WsyUUV",promask,17,13,4
2020-08-30 09:51:08,WearAMask,1,73,@davenewworld_2 He could have been done shopping for all that! #WearAMask,promask,13,11,2
2020-08-30 09:50:07,ChabadSL WearAMask,2,100,"Love this!! Setting the right example. Kol hakavod to #ChabadSL.

#WearAMask https://t.co/zb2GQo8rsR",promask,19,12,7
2020-08-30 09:49:54,covidisreal,1,115,"@MagdaSzubanski @eatatjoe2 Love ya Magda, you have brought me and many others much joy.....keep strong #covidisreal",promask,20,16,4
2020-08-30 09:49:28,AntiMaskers Government WearAMask Compliance,4,140,"Hey, #AntiMaskers, genuine question :

If the #Government wants you to #WearAMask for #Compliance, what does that d… https://t.co/ZzBcScJPW4",promask,28,19,9
2020-08-30 09:46:50,WearAMask WearADamnMask mask COVIDー19,4,132,To all the Americans/Canadian wearing masks @ABC @NBCNews @cnnbrk #WearAMask #WearADamnMask #mask #COVIDー19… https://t.co/LhwBrzB8D2,promask,21,14,7
2020-08-30 09:46:05,,0,140,I was confronted by a similar potential covid 19 Carrier loudly proclaiming his “rights” inna store in Englewood Fl… https://t.co/W1G03SiRRa,promask,23,20,3
2020-08-30 09:43:36,WearAMask,1,96,"Great, short visual demonstration on effectiveness of masks. #WearAMask 
https://t.co/PselcPLGtF",promask,14,10,4
2020-08-30 09:43:28,,0,140,@ZZPLoosduinen That’s because all they need is no critical thinking skills and an internet connection. It’s just pl… https://t.co/6T2nShCJAY,promask,23,19,4
2020-08-30 09:43:24,ingleton northyorkshire yorkshiredales,3,137,"Restock of face coverings now in the Shop, they've been super popular! #ingleton #northyorkshire #yorkshiredales… https://t.co/gceqwl4w44",promask,23,16,7
2020-08-30 09:41:00,,0,148,@KrisAnneHall So what? As long as people don't wear masks into stores &amp; restaurants &amp; continue forcing store-owners… https://t.co/mAcqvTmaHN,promask,28,19,9
2020-08-30 09:39:55,,0,148,"@LauraLynnTT Doesn't matter, As long as people don't wear masks in stores &amp; restaurants &amp; continue forcing store-ow… https://t.co/IX89Uqcs8o",promask,29,19,10
2020-08-30 09:38:45,WearAMask Covid19UK,2,110,"40,000 stupid, selfish science deniers and now super-spreaders.
#WearAMask 
#Covid19UK https://t.co/A8FXtJJF6h",promask,19,11,8
2020-08-30 09:38:43,Sold staysafe coronavirus WearAMask,4,134,"#Sold. Hikers Paradise Face Mask. Thank you buyer! https://t.co/xmSclqMyBN

#staysafe #coronavirus #WearAMask… https://t.co/rQdNpBaEz4",promask,22,13,9
2020-08-30 09:38:11,,0,148,@MythinformedMKE So what: As long as people don't wear masks into stores &amp; restaurants &amp; continue forcing store-own… https://t.co/cm1N5dScEg,promask,28,19,9
2020-08-30 09:38:03,Delaroche WearAMask SocialDistancing,3,134,"#Delaroche

The Avoidable Execution of Lady Jane Grey

Don't be the executioner
#WearAMask 

#SocialDistancing https://t.co/EUKjBNz11O",promask,23,15,8
2020-08-30 09:36:38,,0,147,@elizabethprata As long as people don't wear masks into stores &amp; restaurants &amp; continue forcing store-owners to be… https://t.co/uxn8t9ORan,promask,27,19,8
2020-08-30 09:36:12,SocialDistancing COVIDー19 WearAMask,3,83,Killarney last night #SocialDistancing #COVIDー19 #WearAMask https://t.co/DPb2qICec8,promask,10,7,3
2020-08-30 09:35:38,ThisIsTheWay WearAMask,2,69,Nice reminder! 💁🏻‍♂️ #ThisIsTheWay #WearAMask https://t.co/fJv97BcYq7,promask,12,6,6
2020-08-30 09:30:45,WearAMask,1,77,"VERY STUPID, RECKLESS &amp; Irresponsible. #WearAMask https://t.co/yc2ZZqanGA",promask,12,7,5
2020-08-30 09:29:03,WearAMask,1,79,@BoerboelUK The guys a dick and everyone at that protest is as well. #WearAMask,promask,16,14,2
2020-08-30 09:28:52,,0,140,"South Africa stays on track, trend still down. Watch out for the 2nd wave in the next week. GP looks to be flatteni… https://t.co/60X208mpve",promask,28,24,4
2020-08-30 09:27:16,luas,1,140,On the #luas last night a young man refused to wear a mask. Even when another passenger gave him one. We held the l… https://t.co/fr2Qhi9Smx,promask,29,25,4
2020-08-30 09:23:50,,0,140,"@MartinDowds1 @matthaig1 My art teacher Miss Savage, sadly no longer with us, helped me get started with Batik when… https://t.co/lQ23jUGEaq",promask,23,20,3
2020-08-30 09:21:59,WearAMask,1,75,#WearAMask or not. I can't tell anyone what to do 😂 https://t.co/4kLLGsh4Kg,promask,15,12,3
2020-08-30 09:21:56,WearAMask,1,94,🙏🙏🙏🙏 #WearAMask Best wishes for your Daughter! https://t.co/Y6jyZqFL7O https://t.co/PVpZKz9gR2,promask,14,9,5
2020-08-30 09:21:32,,0,139,Tweethearts! Thanks for all your support. Waaaaaaaaaaaaaaaaay more support than there are trolls. Love youse 💕 And… https://t.co/JKU1l9DyXs,promask,22,18,4
2020-08-30 09:21:05,WearAMask,1,140,They also seem to think they’re being asked to wear a mask all the time. You’re not! #WearAMask when asked to do or… https://t.co/p9GdCqgjwy,promask,30,24,6
2020-08-30 09:19:47,win wearamask,2,107,Ive just entered to win family masks worth £65 with @kensingtonmums #win #wearamask https://t.co/IlKgTrrMMo,promask,18,14,4
2020-08-30 09:19:33,SARSCoV2 COVID19,2,140,"FTR - with all that we know now about early/asymptomatic spreading of #SARSCoV2 #COVID19, wearing this type of mask… https://t.co/CVT4lSlATe",promask,26,20,6
2020-08-30 09:19:10,,0,140,They seem to think that this is some sort of power grab but ignore the fact that they elected a Gov’t that has made… https://t.co/dGzEwcTUbH,promask,26,25,1
2020-08-30 09:16:48,win wearamask,2,107,Ive just entered to win family masks worth £65 with @kensingtonmums #win #wearamask https://t.co/OPzj7kVwX4,promask,18,14,4
2020-08-30 09:15:13,,0,140,Six feet and wearing a mask don't make you invincible. Charts with risk levels for activities close/distant short/l… https://t.co/bVjy23JbBN,promask,26,19,7
2020-08-30 09:13:32,wearamask,1,52,Stay safe Sydney. #wearamask https://t.co/97S2ZiQQ6f,promask,7,5,2
2020-08-30 09:09:46,,0,140,"It's not hard, not complicated. It's not expensive, it's not dangerous. It absolutely IS NOT an infringement of you… https://t.co/QDgXF8hAIA",promask,28,20,8
2020-08-30 09:08:15,WearAMask,1,118,"A depressing look on @OldhamCouncil Facebook page. Anti maskers, conspiracy theories, racists. I despair.   #WearAMask",promask,22,15,7
2020-08-30 09:07:59,,0,140,"@slowcovid19now @_SoyTuPadreCono .......😒Yea and lull’s our young people into a false sense of security, who feel t… https://t.co/5dixWSvWdh",promask,23,18,5
2020-08-30 09:06:07,,0,139,Exactly. Sitting down at a table while staff standing over you with only a face shield. May as well not wear them.… https://t.co/uRlmOX2onW,promask,27,23,4
2020-08-30 09:05:21,,0,140,The nonsense anti-maskers speak. They seem to think those of us who wear masks are doing so because Johnson said so… https://t.co/5zZoD13SDs,promask,26,22,4
2020-08-30 09:02:21,,0,139,Too many refuse to acknowledge or accept that: 1.  the impact of human behaviour on the environment. 2. Right wing… https://t.co/wzbIvP6ljy,promask,27,21,6
2020-08-30 09:00:10,,0,140,@TheJessieKirk I agree and if we have a rise in numbers again some of them will probably have to face similar trage… https://t.co/fysHRtlx4j,promask,24,23,1
2020-08-30 08:54:00,WearAMask,1,90,"@MartinDowds1 @matthaig1 A good teacher can be life-changing. 
Look after yours #WearAMask",promask,17,12,5
2020-08-30 08:51:37,,0,140,"@RepsForBiden Don't feel safe at all in Trump's America, where idiots carry long guns strapped across their backs i… https://t.co/HjL0dU1GSk",promask,24,20,4
2020-08-30 08:43:03,WearAMask,1,113,"Aren't teachers brilliant! 
We must keep 'em safe - our lives depend on them. 
#WearAMask https://t.co/SYGYjdsito",promask,22,16,6
2020-08-30 08:39:10,,0,139,"Morning tweets, day 161 of my self isolation, chilly out again. Today I will be pottering about, finished watching… https://t.co/6NIbgR6fsM",promask,25,20,5
2020-08-30 08:35:33,StaySafe StayAlert stayconnected WearAMask,4,116,"A triple share for today, have a good Sunday. #StaySafe #StayAlert #stayconnected #WearAMask https://t.co/GHpKmOXOHM",promask,20,14,6
2020-08-30 08:33:25,COVID19India Telangana WearAMask,3,127,"#COVID19India 

#Telangana

New Cases - 2,924
Active Cases - 31,284
Total Cases - 1,23,090

#WearAMask… https://t.co/GGx5D0lt8f",promask,25,16,9
2020-08-30 08:31:33,StaySafe BLM WearAMask,3,93,Good Sunday Morning Twitter Friends!! ☕️☀️😎🌻#StaySafe #BLM #WearAMask https://t.co/I9RrOmo8jr,promask,19,9,10
2020-08-30 08:29:41,WearAMask,1,57,"Hope y'all heard that

#WearAMask https://t.co/6CeHq33O7e",promask,9,6,3
2020-08-30 08:29:33,MAGAt,1,129,@ByMikeBaker 1. Is every #MAGAt required to own an extended cab pickup...2. does anyone live in a city ?… https://t.co/OzgwPwvrjx,promask,26,20,6
2020-08-30 08:29:10,WearAMask,1,140,"@Valerie3Ward And this doesn’t help from the BBC...#WearAMask 

BBC News - Coronavirus: Why are deaths falling as c… https://t.co/uHZBNteMys",promask,25,19,6
2020-08-30 08:25:37,WearAMask,1,140,"For all those antivaxxers, covid deniers etc #WearAMask Stop carers getting covid as you will end up paying via tax… https://t.co/Fo2NwUexaM",promask,24,21,3
2020-08-30 08:23:39,COVID19,1,129,The 6-foot rule is 'outdated': Researchers devise chart to gauge #COVID19  risk  https://t.co/aKrVCR312b… https://t.co/t3QMdvEwaC,promask,23,14,9
2020-08-30 08:22:19,,0,139,@Femi_Sorry @LozzaFox is a twat. Just think of the economic cost of me dying cos he won't wear a mask. I am a full… https://t.co/zDTwnbzHF9,promask,29,25,4
2020-08-30 08:21:59,WearAMask,1,42,"Sunday 
#WearAMask https://t.co/bsvLH02a64",promask,5,3,2
